ET_ID,ADM0_EN,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,pop_2020
3155,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Zanzui,TZ2404151,6494.17431640625
3156,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Mwamashimba,TZ2404161,10977.11328125
3157,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Buchambi,TZ2404171,15513.005859375
3158,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Kadoto,TZ2404181,13881.29296875
3159,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Shishiyu,TZ2404191,28768.03515625
3160,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Nyabubinza,TZ2404201,11786.609375
3161,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Mwang'honoli,TZ2404211,11560.8828125
3162,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Kulimi,TZ2404221,17089.4609375
3163,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Malampaka,TZ2404233,19180.220703125
3164,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Badi,TZ2404241,18881.552734375
3165,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Nyalikungu,TZ2404253,12474.2080078125
3166,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Maswa,TZ2404,Binza,TZ2404263,18415.314453125
3167,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Shigala,TZ2405011,18632.970703125
3168,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Badugu,TZ2405021,21347.853515625
3169,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Nyaluhande,TZ2405031,14665.0283203125
3170,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Kiloleli,TZ2405041,27803.08984375
3171,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Mwamanyili,TZ2405051,22083.291015625
3172,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Kabita,TZ2405063,33705.89453125
3173,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Kalemela,TZ2405073,16325.123046875
3174,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Lamadi,TZ2405083,33497.26953125
3175,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Lutubiga,TZ2405091,17389.697265625
3176,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Mkula,TZ2405101,25165.48046875
3177,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Ngasamo,TZ2405111,28924.736328125
3178,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Malili,TZ2405121,26138.529296875
3179,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Simiyu,TZ24,Busega,TZ2405,Igalukilo,TZ2405131,18956.63671875
3180,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kagu,TZ2501011,38799.71875
3181,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bugulula,TZ2501021,33393.4609375
3182,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Senga,TZ2501031,32146.271484375
3183,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kakubilo,TZ2501041,35731.67578125
3184,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nkome,TZ2501053,47530.3046875
3185,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Katoma,TZ2501061,30171.357421875
3186,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nzera,TZ2501071,30390.373046875
3187,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Lwezera,TZ2501081,36294.2890625
3188,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kamhanga,TZ2501091,25331.724609375
3189,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bugalama,TZ2501101,22404.876953125
3190,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Lubanga,TZ2501111,18063.306640625
3191,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Isulwabutunde,TZ2501121,17567.666015625
3192,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kasamwa,TZ2501133,37273.2265625
3193,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bung'wangoko,TZ2501141,13227.2958984375
3194,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bulela,TZ2501151,23566.0546875
3195,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Ihanamilo,TZ2501161,14428.6884765625
3196,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyanguku,TZ2501171,14569.71484375
3197,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kamena,TZ2501181,32866.11328125
3198,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyamalimbe,TZ2501191,24071.072265625
3199,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bujula,TZ2501201,13764.1923828125
3200,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bukoli,TZ2501211,25006.43359375
3201,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Butobela,TZ2501221,18089.416015625
3202,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyarugusu,TZ2501231,62560.2109375
3203,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyakamwaga,TZ2501241,29941.056640625
3204,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Lwamgasa,TZ2501251,44625.6171875
3205,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kaseme,TZ2501261,38454.6484375
3206,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Busanda,TZ2501271,23274.689453125
3207,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Katoro,TZ2501283,110356.953125
3208,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyamigota,TZ2501291,24585.9296875
3209,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyakagomba,TZ2501301,29241.892578125
3210,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Nyachiluluma,TZ2501311,30176.322265625
3211,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Bukondo,TZ2501321,19579.65234375
3212,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Chigunga,TZ2501331,41693.046875
3213,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Mtakuja,TZ2501341,38212.93359375
3214,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Geita,TZ2501,Kalangalala,TZ2501352,151810.140625
3215,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Shabaka,TZ2502011,21901.3359375
3216,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Busolwa,TZ2502021,25409.3046875
3217,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Kakura,TZ2502031,24476.09375
3218,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Nyugwa,TZ2502041,19326.603515625
3219,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Bukwimba,TZ2502051,26128.484375
3220,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Kafita,TZ2502061,18206.849609375
3221,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Kharumwa,TZ2502071,20072.8125
3222,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Izunya,TZ2502081,10091.2041015625
3223,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Mwingiro,TZ2502091,12206.103515625
3224,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Nyabulanda,TZ2502101,14156.5322265625
3225,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Nyang'hwale,TZ2502111,14344.78515625
3226,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Nyang'hwale,TZ2502,Nyijundu,TZ2502121,18554.38671875
3227,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Nanda,TZ2503011,11976.796875
3228,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Ikobe,TZ2503021,15768.0634765625
3229,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Lulembela,TZ2503031,27262.69921875
3230,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Ikunguigazi,TZ2503041,12317.4599609375
3231,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Isebya,TZ2503051,13363.7431640625
3232,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Ilolangulu,TZ2503061,17991.734375
3233,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Mbogwe,TZ2503071,15236.7138671875
3234,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Mgemo,TZ2503081,13991.287109375
3235,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Ushirika,TZ2503091,17671.611328125
3236,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Nyasato,TZ2503101,16957.6796875
3237,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Lugunga,TZ2503113,22546.615234375
3238,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Nyakafulu,TZ2503123,30147.3671875
3239,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Bukandwe,TZ2503131,16940.30078125
3240,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Ng'homolwa,TZ2503141,10624.0986328125
3241,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Masumbwe,TZ2503153,31455.615234375
3242,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Mbogwe,TZ2503,Iponya,TZ2503161,20657.396484375
3243,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Runzewe Mashariki,TZ2504011,24612.326171875
3244,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Runzewe Magharibi,TZ2504021,19097.62109375
3245,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Namonge,TZ2504031,46621.57421875
3246,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Uyovu,TZ2504043,45013.7890625
3247,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Busonzo,TZ2504051,15952.4814453125
3248,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Ng'anzo,TZ2504061,33915.8671875
3249,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Butinzya,TZ2504071,27860.89453125
3250,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Ushirombo,TZ2504081,10347.9306640625
3251,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Lyambamgongo,TZ2504091,9483.455078125
3252,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Bukombe,TZ2504101,18001.638671875
3253,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Bugelenga,TZ2504111,13038.4208984375
3254,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Iyogelo,TZ2504121,12248.93359375
3255,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Bukombe,TZ2504,Igulwa,TZ2504133,67002.2109375
3256,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Muganza,TZ2505013,40286.1015625
3257,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Bwongera,TZ2505021,16959.75390625
3258,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Kigongo,TZ2505031,35659.6953125
3259,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Nyamirembe,TZ2505041,23550.98828125
3260,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Ichwankima,TZ2505051,10808.220703125
3261,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Kachwamba,TZ2505061,10658.142578125
3262,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Kasenga,TZ2505071,25255.791015625
3263,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Ilemela,TZ2505081,14128.5751953125
3264,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Chato,TZ2505093,25321.384765625
3265,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Muungano,TZ2505103,21404.001953125
3266,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Bwina,TZ2505113,11672.626953125
3267,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Katende,TZ2505121,6231.42578125
3268,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Ilyamchele,TZ2505131,8905.5498046875
3269,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Bukome,TZ2505141,26067.08203125
3270,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Buziku,TZ2505153,23621.94140625
3271,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Nyarutembo,TZ2505161,25582.9453125
3272,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Makurugusi,TZ2505171,43008.83984375
3273,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Buseresere,TZ2505183,41017.64453125
3274,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Butengorumasa,TZ2505191,21819.958984375
3275,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Iparamasa,TZ2505201,46119.546875
3276,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Bwanga,TZ2505213,55888.0234375
3277,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Geita,TZ25,Chato,TZ2505,Bwera,TZ2505221,15038.4296875
3278,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Mkokotoni,TZ5101013,3299.59155273438
3279,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Mto wa Pwani,TZ5101021,1490.74816894531
3280,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Pale,TZ5101031,1504.2080078125
3281,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kivunge,TZ5101041,5595.5205078125
3282,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Tumbatu Gomani,TZ5101051,3999.43994140625
3283,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Jongowe,TZ5101061,4131.23681640625
3284,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Mkwajuni,TZ5101071,5512.03759765625
3285,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kibeni,TZ5101081,2957.75634765625
3286,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Muwange,TZ5101091,2593.58129882813
3287,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Pitanazako,TZ5101101,4214.7080078125
3288,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Potowa,TZ5101111,2086.88647460938
3289,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Fukuchani,TZ5101121,2948.59448242188
3290,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kidoti,TZ5101131,3433.51953125
3291,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Tazari,TZ5101141,3733.09399414063
3292,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kigunda,TZ5101151,1589.15502929688
3293,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Nungwi,TZ5101162,12772.158203125
3294,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Matemwe,TZ5101171,6558.57763671875
3295,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kijini,TZ5101181,4229.27685546875
3296,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Pwani Mchangani,TZ5101191,4331.48828125
3297,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Gamba,TZ5101203,4428.1708984375
3298,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Moga,TZ5101211,2584.54467773438
3299,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Chaani Masingini,TZ5101221,5852.93701171875
3300,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Mcheza Shauri,TZ5101231,859.559204101563
3301,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Chaani Kubwa,TZ5101241,4111.482421875
3302,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kikobweni,TZ5101251,3407.50415039063
3303,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Bandamaji,TZ5101261,2174.35424804688
3304,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kinyasini,TZ5101271,5095.0654296875
3305,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kandwi,TZ5101281,2206.87841796875
3306,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Chutama,TZ5101291,2168.49267578125
3307,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kisongoni,TZ5101301,1901.62939453125
3308,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kilindi,TZ5101311,1674.166015625
3309,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kilimani,TZ5101321,4130.0712890625
3310,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Uvivini,TZ5101331,7318.3173828125
3311,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kidombo,TZ5101341,4366.15185546875
3312,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Bwereu,TZ5101351,2346.54736328125
3313,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini A,TZ5101,Kigomani,TZ5101361,2476.0498046875
3314,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Misufini,TZ5102011,13129.9482421875
3315,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Makoba,TZ5102021,4603.99365234375
3316,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Mangapwani,TZ5102031,3185.43188476563
3317,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Fujoni,TZ5102041,4531.77197265625
3318,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Kiomba Mvua,TZ5102051,3013.71826171875
3319,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Donge  Mchangani,TZ5102061,4586.64990234375
3320,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Mkadini,TZ5102071,2823.98779296875
3321,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Zingwe Zingwe,TZ5102081,1043.4609375
3322,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Kitope,TZ5102091,9921.267578125
3323,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Kaskazini Unguja,TZ51,Kaskazini B,TZ5102,Mahonda,TZ5102103,7722.11865234375
